ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,MIEPERHO,FACTOR07,INGHOG2D,GASHOG2D,BRECHA_HOG,ING_PERCAPITA,GAS_PERCAPITA,BRECHA_PERCAPITA,LOG_INGHOG2D,LOG_GASHOG2D,LOG_BRECHA_PERCAP,GRU11HD,GRU21HD,GRU31HD,GRU41HD,GRU51HD,GRU61HD,GRU71HD,GRU81HD,GRU11HD_PCT,GRU21HD_PCT,GRU31HD_PCT,GRU41HD_PCT,GRU51HD_PCT,GRU61HD_PCT,GRU71HD_PCT,GRU81HD_PCT
5120,512,2,8,3,239.833038330078,5269.50927734375,7425.23046875,-2155.72119140625,1756.5030924479167,2475.0768229166665,-718.57373046875,8.569882273933473,8.912773669637877,0.0,3296.60229492188,357.595001220703,322.0,407.341491699219,0.0,221.47492980957,0.0,50.4309577941895,0.444,0.0482,0.0434,0.0549,0.0,0.0298,0.0,0.0068
5121,512,2,7,1,239.833038330078,7100.39794921875,2553.79370117188,4546.6042480468695,7100.39794921875,2553.79370117188,4546.6042480468695,8.868046937904438,7.845726756196639,8.422355834383918,895.280151367188,149.064880371094,87.0,36.9284553527832,0.0,48.0,0.0,381.363525390625,0.3506,0.0584,0.0341,0.0145,0.0,0.0188,0.0,0.1493
5122,512,2,7,2,239.833038330078,7069.0927734375,4632.90234375,2436.1904296875,3534.54638671875,2316.451171875,1218.09521484375,8.863628880931469,8.441154630913985,7.1058642354085695,1224.67724609375,0.0,0.0,196.19157409668,0.0,0.0,0.0,84.6120147705078,0.2643,0.0,0.0,0.0423,0.0,0.0,0.0,0.0183
5123,512,2,3,2,239.833038330078,16207.716796875,18604.546875,-2396.830078125,8103.8583984375,9302.2734375,-1198.4150390625,9.693304450391803,9.83121503432884,0.0,4079.30224609375,0.0,769.0,601.813903808594,138.0,1256.11938476563,37.1227340698242,520.677490234375,0.2193,0.0,0.0413,0.0323,0.0074,0.0675,0.002,0.028
5124,512,2,6,2,239.833038330078,4484.60791015625,7408.04345703125,-2923.435546875,2242.303955078125,3704.021728515625,-1461.7177734375,8.408629308263466,8.910456621837605,0.0,2904.11474609375,0.0,124.0,264.455383300781,6.0,0.0,105.0,37.6361541748047,0.392,0.0,0.0167,0.0357,0.0008,0.0,0.0142,0.0051
5125,512,2,4,2,239.833038330078,6701.880859375,8898.8564453125,-2196.9755859375,3350.9404296875,4449.42822265625,-1098.48779296875,8.810292691975766,9.093790425849978,0.0,2834.0810546875,116.11792755127,74.0,461.282073974609,726.0,422.0,77.0,99.9862518310547,0.3185,0.013,0.0083,0.0518,0.0816,0.0474,0.0087,0.0112
5126,512,2,4,5,239.833038330078,27459.478515625,30620.77734375,-3161.298828125,5491.895703125,6124.15546875,-632.259765625,10.2205031050851,10.329466712718167,0.0,5297.1904296875,5992.921875,112.0,1043.9873046875,51.0,2471.23779296875,1195.0,1566.0859375,0.173,0.1957,0.0037,0.0341,0.0017,0.0807,0.039,0.0511
5127,512,2,8,4,239.833038330078,7232.77734375,9702.8837890625,-2470.1064453125,1808.1943359375,2425.720947265625,-617.526611328125,8.886516632905096,9.180281474981538,0.0,3010.6533203125,240.0,396.0,659.504943847656,34.0,213.000427246094,433.0,165.711791992188,0.3103,0.0247,0.0408,0.068,0.0035,0.022,0.0446,0.0171
5128,513,2,5,5,239.833038330078,25851.7734375,21663.087890625,4188.685546875,5170.3546875,4332.617578125,837.737109375,10.16017316383329,9.98341123269348,6.731897319315331,6678.525390625,4109.6484375,707.0,1554.8408203125,71.0,1051.63720703125,438.0,1118.06506347656,0.3083,0.1897,0.0326,0.0718,0.0033,0.0485,0.0202,0.0516
5129,513,2,2,5,239.833038330078,30182.869140625,22181.19921875,8001.669921875,6036.573828125,4436.23984375,1600.333984375,10.315062926245966,10.007045409223895,7.378592301093922,7061.671875,2216.12353515625,223.0,368.424682617188,2134.0,534.745971679688,167.0,585.8037109375,0.3184,0.0999,0.0101,0.0166,0.0962,0.0241,0.0075,0.0264
5130,513,2,5,6,239.833038330078,21558.427734375,21010.041015625,548.38671875,3593.0712890625,3501.6735026041665,91.39778645833331,9.978568481738147,9.952803341189616,4.526103022282044,8633.3779296875,3417.85375976563,620.0,969.330932617188,0.0,796.431518554688,644.0,1025.88879394531,0.4109,0.1627,0.0295,0.0461,0.0,0.0379,0.0307,0.0488
5131,513,2,4,2,239.833038330078,5741.98779296875,14189.8828125,-8447.89501953125,2870.993896484375,7094.94140625,-4223.947509765625,8.655734875312456,9.560354981925732,0.0,8127.845703125,0.0,805.0,942.001403808594,42.0,774.0,0.0,615.633605957031,0.5728,0.0,0.0567,0.0664,0.003,0.0545,0.0,0.0434
5132,513,2,6,7,239.833038330078,17004.572265625,20445.5703125,-3440.998046875,2429.224609375,2920.795758928572,-491.5711495535714,9.741296349661,9.92557043652571,0.0,8703.60546875,3092.61083984375,272.0,819.256103515625,0.0,3686.27172851563,788.0,657.33447265625,0.4257,0.1513,0.0133,0.0401,0.0,0.1803,0.0385,0.0322
5133,513,2,6,6,239.833038330078,10629.8701171875,19356.0390625,-8726.1689453125,1771.64501953125,3226.0065104166665,-1454.3614908854167,9.271517322848483,9.870811408147333,0.0,9252.70703125,2700.10595703125,818.0,1051.50012207031,330.0,1516.74145507813,423.0,767.7939453125,0.478,0.1395,0.0423,0.0543,0.017,0.0784,0.0219,0.0397
5134,513,2,2,4,239.833038330078,38729.0703125,23535.044921875,15194.025390625,9682.267578125,5883.76123046875,3798.50634765625,10.564371587960286,10.066288351484664,8.242626428764122,4903.89892578125,2680.9111328125,1560.0,97.1039123535156,0.0,1543.98229980469,0.0,1116.59045410156,0.2084,0.1139,0.0663,0.0041,0.0,0.0656,0.0,0.0474
5135,513,2,2,3,239.833038330078,32948.0703125,24029.38671875,8918.68359375,10982.690104166666,8009.795572916667,2972.89453125,10.402718324433966,10.087074421765816,7.997627662790041,12791.087890625,1526.16796875,1164.0,938.595947265625,0.0,2220.93676757813,0.0,865.508422851563,0.5323,0.0635,0.0484,0.0391,0.0,0.0924,0.0,0.036
5136,514,2,6,2,239.833038330078,7357.0966796875,7454.7529296875,-97.65625,3678.54833984375,3727.37646484375,-48.828125,8.903556574975992,8.916741218703653,0.0,2264.39282226563,0.0,397.0,354.336242675781,0.0,108.0,0.0,46.1346435546875,0.3038,0.0,0.0533,0.0475,0.0,0.0145,0.0,0.0062
5137,514,2,4,1,239.833038330078,4314.3837890625,4633.01904296875,-318.63525390625,4314.3837890625,4633.01904296875,-318.63525390625,8.369941542566389,8.441179814385853,0.0,446.995513916016,0.0,149.0,40.5021743774414,0.0,90.3287048339844,0.0,0.0,0.0965,0.0,0.0322,0.0087,0.0,0.0195,0.0,0.0
5138,514,2,5,5,239.833038330078,23112.5234375,20430.48828125,2682.03515625,4622.5046875,4086.09765625,536.40703125,10.048173155407286,9.92483253299246,6.286755779925348,5806.68798828125,1718.30505371094,706.0,1032.37121582031,2299.0,195.022338867188,727.0,678.087707519531,0.2842,0.0841,0.0346,0.0505,0.1125,0.0095,0.0356,0.0332
5139,514,2,5,1,239.833038330078,4036.15405273438,2842.73071289063,1193.42333984375,4036.15405273438,2842.73071289063,1193.42333984375,8.303295280326587,7.952872100396043,7.085418787095469,1086.74560546875,0.0,260.0,201.319641113281,17.0,0.0,0.0,37.6361541748047,0.3823,0.0,0.0915,0.0708,0.006,0.0,0.0,0.0132
5140,514,2,5,2,239.833038330078,18755.22265625,5504.0615234375,13251.1611328125,9377.611328125,2752.03076171875,6625.58056640625,9.83928085134023,8.613423225013948,8.798844198461001,1986.90405273438,0.0,0.0,236.224884033203,0.0,145.379699707031,38.3601570129395,122.169883728027,0.361,0.0,0.0,0.0429,0.0,0.0264,0.007,0.0222
5141,514,2,2,3,239.833038330078,32046.2890625,18254.443359375,13791.845703125,10682.096354166666,6084.814453125,4597.281901041667,10.37496787413795,9.81221858080522,8.433438012935222,2742.53759765625,2194.18701171875,583.0,659.294006347656,204.0,2179.95263671875,0.0,215.320114135742,0.1502,0.1202,0.0319,0.0361,0.0112,0.1194,0.0,0.0118
5142,514,2,1,1,239.833038330078,22004.236328125,18997.970703125,3006.265625,22004.236328125,18997.970703125,3006.265625,9.99903571893417,9.852140083161403,8.008786514637556,1435.48742675781,71.1172103881836,124.0,1659.79809570313,2201.0,1184.10498046875,283.828918457031,1500.75805664063,0.0756,0.0037,0.0065,0.0874,0.1159,0.0623,0.0149,0.079
5143,514,2,1,4,239.833038330078,49292.75390625,38812.125,10480.62890625,12323.1884765625,9703.03125,2620.1572265625,10.805552656390624,10.566513741605762,7.871371188766708,4877.8388671875,631.617248535156,1154.0,1085.09436035156,0.0,1376.41809082031,0.0,570.025695800781,0.1257,0.0163,0.0297,0.028,0.0,0.0355,0.0,0.0147
5144,515,2,7,6,239.833038330078,11071.0810546875,10348.599609375,722.4814453125,1845.18017578125,1724.7666015625,120.41357421875,9.31218199852136,9.244703112860687,4.7992026863676776,776.056396484375,333.296447753906,99.0,769.452087402344,0.0,96.0,220.0,163.651214599609,0.075,0.0322,0.0096,0.0744,0.0,0.0093,0.0213,0.0158
5145,515,2,5,2,239.833038330078,8318.2451171875,7652.68994140625,665.55517578125,4159.12255859375,3826.344970703125,332.777587890625,9.026326798591668,8.942943155811353,5.810474866644723,2385.74487304688,0.0,74.0,451.526062011719,467.0,48.0,0.0,117.212409973145,0.3118,0.0,0.0097,0.059,0.061,0.0063,0.0,0.0153
5146,515,2,2,1,239.833038330078,5414.37890625,5084.66943359375,329.70947265625,5414.37890625,5084.66943359375,329.70947265625,8.596998130440433,8.534181948508735,5.8012402638359,1876.29431152344,0.0,62.0,459.671630859375,301.0,0.0,0.0,169.771133422852,0.369,0.0,0.0122,0.0904,0.0592,0.0,0.0,0.0334
5147,515,2,4,1,239.833038330078,5297.95361328125,6251.63720703125,-953.68359375,5297.95361328125,6251.63720703125,-953.68359375,8.57526464859169,8.740758606858261,0.0,1300.88781738281,0.0,87.0,243.357971191406,169.0,0.0,0.0,24.599702835083,0.2081,0.0,0.0139,0.0389,0.027,0.0,0.0,0.0039
5148,515,2,7,2,239.833038330078,4713.693359375,3631.82348632813,1081.86987304687,2356.8466796875,1815.911743164065,540.934936523435,8.45843915782543,8.197765444838852,6.295145950919175,1553.10021972656,0.0,74.0,146.879531860352,30.0,284.93408203125,0.0,25.4969673156738,0.4276,0.0,0.0204,0.0404,0.0083,0.0785,0.0,0.007
5149,515,2,1,1,239.833038330078,11580.7802734375,8368.1416015625,3212.638671875,11580.7802734375,8368.1416015625,3212.638671875,9.35718847622238,9.032306601660617,8.07515911678988,1809.00866699219,0.0,1057.61108398438,615.197509765625,0.0,218.0,0.0,246.87744140625,0.2162,0.0,0.1264,0.0735,0.0,0.0261,0.0,0.0295
5150,515,2,7,8,239.833038330078,39273.83984375,20183.091796875,19090.748046875,4909.22998046875,2522.886474609375,2386.343505859375,10.57833938529883,9.912650038312682,7.777936522922537,8966.9873046875,372.3876953125,643.0,1035.3623046875,1817.0,303.0,910.819946289063,530.688232421875,0.4443,0.0185,0.0319,0.0513,0.09,0.015,0.0451,0.0263
5151,516,2,7,3,292.938568115234,4941.47216796875,4419.98291015625,521.4892578125,1647.1573893229167,1473.32763671875,173.82975260416666,8.505620923864274,8.394117328212857,5.163812658143446,2909.06787109375,0.0,0.0,155.076385498047,197.0,0.0,30.9356136322021,28.9863739013672,0.6582,0.0,0.0,0.0351,0.0446,0.0,0.007,0.0066
5152,516,2,7,7,292.938568115234,16862.615234375,14229.9375,2632.677734375,2408.9450334821427,2032.8482142857144,376.09681919642856,9.732913635282358,9.563173570853342,5.932501969321361,3247.1142578125,1358.05749511719,124.0,406.442687988281,92.0,1456.52099609375,34.6478843688965,1090.42407226563,0.2282,0.0954,0.0087,0.0286,0.0065,0.1024,0.0024,0.0766
5153,516,2,7,3,292.938568115234,8503.5380859375,5815.74658203125,2687.79150390625,2834.5126953125,1938.5821940104167,895.9305013020834,9.04835519247177,8.668496377899244,6.798978380018214,745.60205078125,957.068969726563,149.0,440.838439941406,0.0,84.0,0.0,100.280815124512,0.1282,0.1646,0.0256,0.0758,0.0,0.0144,0.0,0.0172
5154,516,2,4,3,292.938568115234,14897.3125,20031.228515625,-5133.916015625,4965.770833333333,6677.076171875,-1711.3053385416667,9.609003230486158,9.905097681363962,0.0,5653.49560546875,3312.28125,682.0,1090.19201660156,67.0,361.0,554.0,668.693542480469,0.2822,0.1654,0.034,0.0544,0.0033,0.018,0.0277,0.0334
5155,516,2,2,4,292.938568115234,28381.572265625,26795.435546875,1586.13671875,7095.39306640625,6698.85888671875,396.5341796875,10.253530583168628,10.196024155671124,5.985280917032968,7859.78515625,147.0,806.0,6630.9580078125,2510.0,614.0,476.0,23.3977031707764,0.2933,0.0055,0.0301,0.2475,0.0937,0.0229,0.0178,0.0009
5156,516,2,4,4,292.938568115234,16500.32421875,21861.98828125,-5361.6640625,4125.0810546875,5465.4970703125,-1340.416015625,9.711195912350176,9.99255045326842,0.0,9259.33984375,1459.76782226563,124.0,1163.11352539063,306.0,1469.12780761719,970.0,691.36279296875,0.4235,0.0668,0.0057,0.0532,0.014,0.0672,0.0444,0.0316
5157,516,2,4,2,292.938568115234,9999.7353515625,11282.9140625,-1283.1787109375,4999.86767578125,5641.45703125,-641.58935546875,9.210413904428856,9.331133456220854,0.0,1470.11401367188,0.0,272.0,586.490295410156,3247.0,120.0,0.0,262.538879394531,0.1303,0.0,0.0241,0.052,0.2878,0.0106,0.0,0.0233
5158,260,2,1,4,343.039428710938,90095.859375,47260.07421875,42835.78515625,22523.96484375,11815.0185546875,10708.9462890625,11.408640585885689,10.763442280460358,9.278928148402375,13728.33203125,0.0,2999.0,0.0,607.0,1047.0,0.0,1226.96362304688,0.2905,0.0,0.0635,0.0,0.0128,0.0222,0.0,0.026
5159,260,2,2,2,343.039428710938,41389.453125,11450.296875,29939.15625,20694.7265625,5725.1484375,14969.578125,10.630805532375533,9.34585826676062,9.613842095572458,4501.71533203125,0.0,983.0,0.0,0.0,373.0,0.0,0.0,0.3932,0.0,0.0858,0.0,0.0,0.0326,0.0,0.0
5160,260,2,3,2,343.039428710938,19479.376953125,24388.880859375,-4909.50390625,9739.6884765625,12194.4404296875,-2454.751953125,9.87716292778574,10.10192360638356,0.0,8602.1962890625,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.3527,0.0,0.0,0.0,0.0149,0.0,0.0,0.0
5161,260,2,1,2,343.039428710938,22392.638671875,22188.06640625,204.572265625,11196.3193359375,11094.033203125,102.2861328125,10.01653220964822,10.007354942317358,4.637503125221798,3360.86254882813,241.334716796875,1142.0,416.331726074219,422.0,1588.0,2641.0,498.041381835938,0.1515,0.0109,0.0515,0.0188,0.019,0.0716,0.119,0.0224
5162,260,2,3,1,343.039428710938,7701.9716796875,12420.9208984375,-4718.94921875,7701.9716796875,12420.9208984375,-4718.94921875,8.94936146581596,9.427218005238524,0.0,3060.14599609375,0.0,811.0,246.178756713867,0.0,373.0,36.5134925842285,1634.65612792969,0.2464,0.0,0.0653,0.0198,0.0,0.03,0.0029,0.1316
5163,260,2,6,5,1135.78857421875,17595.328125,23419.83984375,-5824.51171875,3519.065625,4683.96796875,-1164.90234375,9.775445529998768,10.061381496617631,0.0,10658.724609375,577.5,1389.0,0.0,545.0,867.0,3321.5,0.0,0.4551,0.0247,0.0593,0.0,0.0233,0.037,0.1418,0.0
5164,260,2,3,2,1135.78857421875,16006.404296875,17614.6015625,-1608.197265625,8003.2021484375,8807.30078125,-804.0986328125,9.68080666273226,9.77654024077411,0.0,4210.12939453125,0.0,61.0,313.757232666016,2954.0,120.0,60.8558197021484,73.387092590332,0.239,0.0,0.0035,0.0178,0.1677,0.0068,0.0035,0.0042
5165,260,2,4,2,1135.78857421875,7807.9560546875,10001.3759765625,-2193.419921875,3903.97802734375,5000.68798828125,-1096.7099609375,8.963026566125711,9.21057794141058,0.0,3721.10595703125,0.0,725.0,352.421997070313,2482.0,0.0,20.6909790039063,0.0,0.3721,0.0,0.0725,0.0352,0.2482,0.0,0.0021,0.0
5166,517,2,2,3,1135.78857421875,19828.48828125,16730.98046875,3097.5078125,6609.49609375,5576.993489583333,1032.5026041666667,9.89492541589848,9.72507716526222,6.940708898873527,6669.61279296875,144.0,910.0,279.967987060547,390.0,554.0,361.0,0.0,0.3986,0.0086,0.0544,0.0167,0.0233,0.0331,0.0216,0.0
5167,517,2,3,1,1135.78857421875,6915.0,9116.1220703125,-2201.1220703125,6915.0,9116.1220703125,-2201.1220703125,8.84159284680318,9.117909470802331,0.0,694.4609375,41.0269012451172,0.0,489.816345214844,123.0,1241.22534179688,18.0,1006.76147460938,0.0762,0.0045,0.0,0.0537,0.0135,0.1362,0.002,0.1104
5168,517,2,6,4,1135.78857421875,13510.0703125,16677.310546875,-3167.240234375,3377.517578125,4169.32763671875,-791.81005859375,9.51126465153938,9.721864384624377,0.0,8609.7744140625,505.167846679688,946.0,179.366653442383,572.0,253.0,1463.77062988281,395.643493652344,0.5163,0.0303,0.0567,0.0108,0.0343,0.0152,0.0878,0.0237
5169,517,2,6,5,1135.78857421875,10619.7607421875,19551.25,-8931.4892578125,2123.9521484375,3910.25,-1786.2978515625,9.270565925204751,9.880845648305288,0.0,11287.6083984375,1887.23608398438,996.0,753.457824707031,22.0,566.0,501.748596191406,153.138305664063,0.5773,0.0965,0.0509,0.0385,0.0011,0.0289,0.0257,0.0078
5170,517,2,2,4,1135.78857421875,24536.9453125,22355.583984375,2181.361328125,6134.236328125,5588.89599609375,545.34033203125,10.107975986662526,10.014876142090596,6.303242100301021,12196.2509765625,196.0,799.0,0.0,241.0,506.0,379.0,686.095703125,0.5456,0.0088,0.0357,0.0,0.0108,0.0226,0.017,0.0307
5171,517,2,3,2,1135.78857421875,18928.0,19712.828125,-784.828125,9464.0,9856.4140625,-392.4140625,9.84845041660622,9.889075603763922,0.0,1754.59460449219,1239.65600585938,2323.0,0.0,3741.0,373.0,0.0,559.822570800781,0.089,0.0629,0.1178,0.0,0.1898,0.0189,0.0,0.0284
5172,261,2,5,5,1135.78857421875,16336.9052734375,14339.869140625,1997.0361328125,3267.3810546875,2867.973828125,399.4072265625,9.701243163956098,9.570868721844471,5.992482095636088,3930.2880859375,25.3401432037354,504.0,142.727828979492,492.0,84.0,1333.0,139.536712646484,0.2741,0.0018,0.0351,0.01,0.0343,0.0059,0.093,0.0097
5173,261,2,4,3,1135.78857421875,10544.080078125,17578.986328125,-7034.90625,3514.693359375,5859.662109375,-2344.96875,9.263414686826668,9.774516393544042,0.0,9596.8564453125,594.085632324219,1880.0,494.969207763672,115.0,679.755432128906,53.0194435119629,265.184020996094,0.5459,0.0338,0.1069,0.0282,0.0065,0.0387,0.003,0.0151
5174,261,2,3,4,1135.78857421875,19443.533203125,42290.6484375,-22847.115234375,4860.88330078125,10572.662109375,-5711.77880859375,9.875321240291155,10.652344909075504,0.0,12080.4189453125,5058.58203125,1254.0,952.106140136719,1529.0,1902.09033203125,2069.95434570313,404.053314208984,0.2857,0.1196,0.0297,0.0225,0.0362,0.045,0.0489,0.0096
5175,261,2,3,1,1135.78857421875,31151.0,35534.078125,-4383.078125,31151.0,35534.078125,-4383.078125,10.34663372761198,10.478275603795232,0.0,1201.71276855469,118.656234741211,492.0,406.272491455078,701.0,17989.00390625,0.0,369.527099609375,0.0338,0.0033,0.0138,0.0114,0.0197,0.5062,0.0,0.0104
5176,261,2,1,4,1135.78857421875,60927.1328125,37515.56640625,23411.56640625,15231.783203125,9378.8916015625,5852.8916015625,11.017450297975673,10.53253788523983,8.67486195009414,5547.21337890625,743.310913085938,541.0,1678.40734863281,825.0,1973.6748046875,3920.37182617188,996.556457519531,0.1479,0.0198,0.0144,0.0447,0.022,0.0526,0.1045,0.0266
5177,518,2,6,5,1135.78857421875,10490.140625,16657.03125,-6166.890625,2098.028125,3331.40625,-1233.378125,9.258286429988232,9.720647736469031,0.0,2356.17236328125,141.745208740234,467.0,901.448669433594,111.0,815.766784667969,409.947723388672,167.027725219727,0.1415,0.0085,0.028,0.0541,0.0067,0.049,0.0246,0.01
5178,518,2,6,6,1135.78857421875,11303.5498046875,20353.013671875,-9049.4638671875,1883.9249674479167,3392.1689453125,-1508.2439778645833,9.332960561246637,9.92103340345623,0.0,12595.6708984375,860.0,1388.0,497.1845703125,360.0,343.922241210938,845.125183105469,371.399108886719,0.6189,0.0423,0.0682,0.0244,0.0177,0.0169,0.0415,0.0182
5179,518,2,5,4,1135.78857421875,20800.177734375,15116.576171875,5683.6015625,5200.04443359375,3779.14404296875,1420.900390625,9.942764885931403,9.623613330790208,7.259749559122736,5914.0166015625,141.069580078125,1537.67114257813,134.390625,1684.0,385.0,201.748580932617,259.95751953125,0.3912,0.0093,0.1017,0.0089,0.1114,0.0255,0.0133,0.0172
5180,518,2,2,4,1135.78857421875,32310.78515625,19591.447265625,12719.337890625,8077.6962890625,4897.86181640625,3179.83447265625,10.383187308182087,9.882899427364126,8.064898854134993,9229.0654296875,993.048034667969,1508.67065429688,328.639373779297,806.0,1034.19897460938,1361.0,204.517242431641,0.4711,0.0507,0.077,0.0168,0.0411,0.0528,0.0695,0.0104
5181,518,2,2,1,1135.78857421875,23520.306640625,6530.2998046875,16990.0068359375,23520.306640625,6530.2998046875,16990.0068359375,10.065661954917816,8.784361253716233,9.740439473412644,2130.36206054688,0.0,701.0,207.033981323242,0.0,879.0,0.0,23.4988613128662,0.3262,0.0,0.1073,0.0317,0.0,0.1346,0.0,0.0036
5182,261,2,2,5,457.385894775391,60904.17578125,27171.6328125,33732.54296875,12180.83515625,5434.3265625,6746.50859375,11.017073438284562,10.20996559917956,8.816928618511207,6113.8232421875,96.0,2174.0,352.37353515625,12.0,2897.99926757813,3949.5,365.285491943359,0.225,0.0035,0.08,0.013,0.0004,0.1067,0.1454,0.0134
