ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,Total_Miembros_Hogar,Factor_Expansion_Anual,Ingreso_Neto_Total_Hogar,Gasto_Total_Bruto_Hogar,Brecha_Monetaria_Hogar,Ingreso_Monetario_Per_Capita,Gasto_Monetario_Per_Capita,Brecha_Monetaria_Per_Capita,Logaritmo_Ingreso_Hogar,Logaritmo_Gasto_Hogar,Logaritmo_Brecha_Per_Capita,Gasto_Alimentos,Gasto_Vestido_Calzado,Gasto_Vivienda_Combustible_Electricidad,Gasto_Muebles_Enseres_Mantenimiento,Gasto_Salud_Servicios_Medicos,Gasto_Transportes_Comunicaciones,Gasto_Esparcimiento_Cultura_Ensenanza,Gasto_Otros_Bienes_Servicios,Porcentaje_Gasto_Alimentos,Porcentaje_Gasto_Vestido_Calzado,Porcentaje_Gasto_Vivienda_Combustible_Electricidad,Porcentaje_Gasto_Muebles_Enseres_Mantenimiento,Porcentaje_Gasto_Salud_Servicios_Medicos,Porcentaje_Gasto_Transportes_Comunicaciones,Porcentaje_Gasto_Esparcimiento_Cultura_Ensenanza,Porcentaje_Gasto_Otros_Bienes_Servicios,Tasa_Ahorro_Hogar,ID_SEGMENTO,PCA_VALIDO
10777,858,4,6,2,319.367859,5541.545410,7220.721680,-1679.176270,2770.772705,3610.360840,-839.588135,8.620209,8.884849,0.000000,2150.602051,0.000000,0.000000,171.773880,0.000000,412.544342,0.000000,145.134827,0.746700,0.000000,0.000000,0.059600,0.000000,0.143200,0.000000,0.050400,-0.303016,4,1
10778,858,4,6,2,319.367859,4146.243652,7014.892578,-2868.648926,2073.121826,3507.446289,-1434.324463,8.330199,8.855933,0.000000,951.923950,0.000000,49.000000,90.725647,74.000000,1216.397949,0.000000,58.671307,0.390000,0.000000,0.020100,0.037200,0.030300,0.498400,0.000000,0.024000,-0.691867,4,1
10779,858,4,4,3,319.367859,8440.030273,16248.556641,-7808.526367,2813.343424,5416.185547,-2602.842122,9.040860,9.695821,0.000000,10945.590820,375.000000,969.000000,0.000000,93.000000,543.000000,1472.000000,0.000000,0.760200,0.026000,0.067300,0.000000,0.006500,0.037700,0.102200,0.000000,-0.925178,4,1
10780,858,4,6,3,319.367859,7837.938477,10980.991211,-3143.052734,2612.646159,3660.330404,-1047.684245,8.966859,9.304012,0.000000,3552.107422,451.696045,535.000000,254.031799,374.000000,993.270386,100.964493,164.747818,0.552800,0.070300,0.083300,0.039500,0.058200,0.154600,0.015700,0.025600,-0.401005,4,1
10781,858,4,2,2,319.367859,15245.607422,12197.638672,3047.968750,7622.803711,6098.819336,1523.984375,9.632112,9.409080,7.329739,6724.532227,512.000000,776.000000,0.000000,8.000000,241.000000,696.000000,0.000000,0.750700,0.057200,0.086600,0.000000,0.000900,0.026900,0.077700,0.000000,0.199924,1,1
10782,859,4,3,5,319.367859,31437.585938,45928.226562,-14490.640625,6287.517187,9185.645313,-2898.128125,10.355791,10.734857,0.000000,6961.753906,287.000000,790.000000,1018.199219,14134.000000,599.667969,5499.000000,820.691223,0.231200,0.009500,0.026200,0.033800,0.469400,0.019900,0.182600,0.027300,-0.460934,4,1
10783,859,4,3,2,319.367859,22463.166016,29465.957031,-7002.791016,11231.583008,14732.978516,-3501.395508,10.019677,10.291025,0.000000,5558.939453,1205.458862,947.000000,2213.705811,0.000000,575.701172,2780.000000,5659.080078,0.293500,0.063600,0.050000,0.116900,0.000000,0.030400,0.146800,0.298800,-0.311746,4,1
10784,859,4,4,6,319.367859,18070.205078,27078.455078,-9008.250000,3011.700846,4513.075846,-1501.375000,9.802075,10.206531,0.000000,5559.678223,2491.436035,1021.000000,315.550201,64.000000,8441.272461,1168.000000,236.435150,0.288100,0.129100,0.052900,0.016400,0.003300,0.437400,0.060500,0.012300,-0.498514,4,1
10785,859,4,7,2,319.367859,8670.235352,4234.940918,4435.294434,4335.117676,2117.470459,2217.647217,9.067767,8.351361,7.704653,932.667053,6.027294,182.000000,111.290131,232.000000,108.000000,32.336090,8.794786,0.578200,0.003700,0.112800,0.069000,0.143800,0.067000,0.020000,0.005500,0.511554,1,1
10786,859,4,3,2,319.367859,5873.027344,22043.585938,-16170.558594,2936.513672,11021.792969,-8085.279297,8.678296,10.000822,0.000000,4796.041016,3521.883789,1007.734131,546.506226,2749.000000,335.701172,319.952667,563.049805,0.346500,0.254500,0.072800,0.039500,0.198600,0.024300,0.023100,0.040700,-2.753360,4,1
10787,859,4,7,1,319.367859,6182.644043,2630.354980,3552.289062,6182.644043,2630.354980,3552.289062,8.729663,7.875254,8.175629,407.584290,0.000000,316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.563300,0.000000,0.436700,0.000000,0.000000,0.000000,0.000000,0.000000,0.574558,1,1
10788,859,4,4,1,319.367859,2362.218262,7074.613281,-4712.395020,2362.218262,7074.613281,-4712.395020,7.767780,8.864409,0.000000,5364.421387,10.045490,668.000000,62.729416,0.000000,119.833992,0.000000,80.086578,0.850800,0.001600,0.105900,0.009900,0.000000,0.019000,0.000000,0.012700,-1.994902,4,1
10789,859,4,3,3,319.367859,5216.000000,22462.164062,-17246.164062,1738.666667,7487.388021,-5748.721354,8.559678,10.019632,0.000000,4112.813965,1048.150146,656.000000,446.590759,3290.000000,5392.861328,382.881653,510.512085,0.259700,0.066200,0.041400,0.028200,0.207700,0.340500,0.024200,0.032200,-3.306396,4,1
10790,860,4,2,2,319.367859,22334.591797,11496.622070,10837.969727,11167.295898,5748.311035,5418.984863,10.013937,9.349896,8.597848,2629.809082,251.539093,583.000000,413.544189,0.000000,767.286133,49.102947,263.326874,0.530500,0.050700,0.117600,0.083400,0.000000,0.154800,0.009900,0.053100,0.485255,1,1
10791,860,4,4,2,319.367859,10695.249023,10707.357422,-12.108398,5347.624512,5353.678711,-6.054199,9.277648,9.278780,0.000000,5526.586426,329.893921,558.000000,331.489868,0.000000,1098.177368,0.000000,192.283264,0.687700,0.041000,0.069400,0.041200,0.000000,0.136600,0.000000,0.023900,-0.001132,3,1
10792,860,4,6,2,319.367859,6224.049316,8152.842285,-1928.792969,3112.024658,4076.421143,-964.396484,8.736337,9.006245,0.000000,2861.743896,0.000000,425.000000,0.000000,52.000000,0.000000,0.000000,0.000000,0.857100,0.000000,0.127300,0.000000,0.015600,0.000000,0.000000,0.000000,-0.309894,4,1
10793,860,4,7,2,319.367859,16810.302734,5121.926758,11688.375977,8405.151367,2560.963379,5844.187988,9.729807,8.541481,8.673374,1337.509155,0.000000,49.000000,241.262131,220.000000,201.470520,32.336090,74.237167,0.620400,0.000000,0.022700,0.111900,0.102000,0.093500,0.015000,0.034400,0.695310,1,1
10794,860,4,4,1,319.367859,3692.989014,4133.785156,-440.796143,3692.989014,4133.785156,-440.796143,8.214462,8.327191,0.000000,156.575699,0.000000,328.000000,0.000000,0.000000,60.000000,0.000000,0.000000,0.287500,0.000000,0.602300,0.000000,0.000000,0.110200,0.000000,0.000000,-0.119360,3,1
10795,860,4,1,5,319.367859,43725.574219,40948.757812,2776.816406,8745.114844,8189.751562,555.363281,10.685711,10.620101,6.321421,11382.921875,290.000000,814.000000,247.983429,12082.000000,300.000000,5318.000000,0.000000,0.374000,0.009500,0.026700,0.008100,0.397000,0.009900,0.174700,0.000000,0.063506,2,1
10796,860,4,7,3,319.367859,23428.777344,6455.530273,16973.247070,7809.592448,2151.843424,5657.749023,10.061763,8.772847,8.640958,2289.623779,56.656570,462.000000,35.080582,477.000000,285.520325,40.719521,0.000000,0.627900,0.015500,0.126700,0.009600,0.130800,0.078300,0.011200,0.000000,0.724461,1,1
10797,860,4,4,2,319.367859,4210.648438,12345.463867,-8134.815430,2105.324219,6172.731934,-4067.407715,8.345609,9.421125,0.000000,6189.515137,0.000000,535.000000,200.405106,760.000000,397.065552,10.343098,120.168167,0.753700,0.000000,0.065100,0.024400,0.092500,0.048300,0.001300,0.014600,-1.931963,4,1
10798,694,4,5,3,319.367859,12048.224609,8245.900391,3802.324219,4016.074870,2748.633464,1267.441406,9.396756,9.017593,7.145544,1928.217041,402.221436,316.000000,51.746780,35.000000,292.677155,69.000000,298.310455,0.568300,0.118500,0.093100,0.015300,0.010300,0.086300,0.020300,0.087900,0.315592,1,1
10799,694,4,1,1,319.367859,26004.898438,11695.067383,14309.831055,26004.898438,11695.067383,14309.831055,10.166079,9.367008,9.568772,3072.047363,562.547485,656.000000,323.638397,322.000000,1749.908203,0.000000,296.477356,0.440000,0.080600,0.093900,0.046300,0.046100,0.250600,0.000000,0.042500,0.550274,1,1
10800,694,4,7,3,319.367859,7517.551758,6891.681152,625.870605,2505.850586,2297.227051,208.623535,8.925129,8.838215,5.345313,2236.858154,0.000000,377.000000,182.985168,38.000000,387.213196,115.545555,57.700623,0.658800,0.000000,0.111000,0.053900,0.011200,0.114000,0.034000,0.017000,0.083255,2,1
10801,694,4,4,2,319.367859,7198.114746,12505.079102,-5306.964355,3599.057373,6252.539551,-2653.482178,8.881713,9.433970,0.000000,6075.656250,244.932526,606.000000,285.128174,832.000000,1257.561035,30.227583,224.090912,0.635800,0.025600,0.063400,0.029800,0.087100,0.131600,0.003200,0.023500,-0.737271,4,1
10802,694,4,6,4,319.367859,10556.935547,14071.827148,-3514.891602,2639.233887,3517.956787,-878.722900,9.264633,9.552001,0.000000,3272.415527,199.000000,547.000000,0.000000,343.000000,324.000000,745.000000,0.000000,0.602600,0.036600,0.100700,0.000000,0.063200,0.059700,0.137200,0.000000,-0.332946,4,1
10803,694,4,5,3,319.367859,18446.937500,10648.343750,7798.593750,6148.979167,3549.447917,2599.531250,9.822708,9.273254,7.863471,4195.205566,564.857544,462.000000,361.196350,214.000000,1186.655273,233.928986,362.313354,0.553400,0.074500,0.060900,0.047700,0.028200,0.156500,0.030900,0.047800,0.422758,1,1
10804,267,4,4,4,319.367859,8675.242188,26911.275391,-18236.033203,2168.810547,6727.818848,-4559.008301,9.068344,10.200338,0.000000,3129.103271,20.090981,461.000000,2042.060791,1538.000000,7527.680664,615.905334,444.294739,0.198300,0.001300,0.029200,0.129400,0.097500,0.477100,0.039000,0.028200,-2.102078,4,1
10805,267,4,3,4,319.367859,28749.468750,33096.109375,-4346.640625,7187.367188,8274.027344,-1086.660156,10.266409,10.407201,0.000000,6435.525391,1655.095093,740.194946,1912.904297,182.000000,2265.111328,562.928955,362.151367,0.455900,0.117300,0.052400,0.135500,0.012900,0.160500,0.039900,0.025700,-0.151190,4,1
10806,267,4,2,5,319.367859,23827.175781,23711.138672,116.037109,4765.435156,4742.227734,23.207422,10.078624,10.073742,3.186659,4224.268066,2047.269409,450.000000,454.837891,94.000000,1487.305786,2197.894531,571.696716,0.366500,0.177600,0.039000,0.039500,0.008200,0.129000,0.190700,0.049600,0.004870,2,1
10807,267,4,3,2,319.367859,16651.986328,17522.279297,-870.292969,8325.993164,8761.139648,-435.146484,9.720345,9.771286,0.000000,10482.703125,383.335938,389.000000,348.800873,78.000000,719.169922,109.991348,171.744461,0.826500,0.030200,0.030700,0.027500,0.006200,0.056700,0.008700,0.013500,-0.052264,3,1
10808,267,4,3,4,319.367859,17553.041016,32584.076172,-15031.035156,4388.260254,8146.019043,-3757.758789,9.773039,10.391610,0.000000,16854.669922,0.000000,741.000000,953.224121,4055.000000,2126.717285,475.928986,921.977722,0.645100,0.000000,0.028400,0.036500,0.155200,0.081400,0.018200,0.035300,-0.856321,4,1
10809,861,4,7,5,389.287415,24760.861328,8819.261719,15941.599609,4952.172266,1763.852344,3188.319922,10.117060,9.084807,8.067563,1591.093872,390.229736,887.000000,361.195007,176.500000,1403.372192,352.000000,149.905289,0.299600,0.073500,0.167000,0.068000,0.033200,0.264200,0.066300,0.028200,0.643822,1,1
10810,861,4,7,2,389.287415,18037.085938,3049.703369,14987.382568,9018.542969,1524.851685,7493.691284,9.800241,8.023127,8.921950,944.559631,0.000000,49.000000,93.144997,14.000000,168.000000,0.000000,50.118916,0.716200,0.000000,0.037200,0.070600,0.010600,0.127400,0.000000,0.038000,0.830920,1,1
10811,861,4,4,4,389.287415,4387.229492,18850.347656,-14463.118164,1096.807373,4712.586914,-3615.779541,8.386681,9.844340,0.000000,6190.560059,0.000000,36.000000,3300.556885,411.000000,507.269135,1290.447266,781.165283,0.494600,0.000000,0.002900,0.263700,0.032800,0.040500,0.103100,0.062400,-3.296640,4,1
10812,861,4,6,4,389.287415,9703.457031,12509.564453,-2806.107422,2425.864258,3127.391113,-701.526855,9.180341,9.434329,0.000000,4535.803223,1212.916748,1033.000000,599.158997,897.000000,317.825684,583.000000,434.480499,0.471800,0.126200,0.107500,0.062300,0.093300,0.033100,0.060600,0.045200,-0.289186,4,1
10813,861,4,4,4,389.287415,8567.666992,31673.810547,-23106.143555,2141.916748,7918.452637,-5776.535889,9.055867,10.363277,0.000000,12613.410156,1203.085815,766.000000,1180.379639,214.500000,1809.007935,1192.963013,1168.911255,0.626000,0.059700,0.038000,0.058600,0.010600,0.089800,0.059200,0.058000,-2.696900,4,1
10814,861,4,4,2,389.287415,4769.512695,15681.958008,-10912.445312,2384.756348,7840.979004,-5456.222656,8.470209,9.660330,0.000000,8498.780273,239.082672,862.000000,506.469025,385.000000,726.442993,84.076065,288.935028,0.733200,0.020600,0.074400,0.043700,0.033200,0.062700,0.007300,0.024900,-2.287958,4,1
10815,861,4,4,1,389.287415,2487.957031,6291.661621,-3803.704590,2487.957031,6291.661621,-3803.704590,7.819619,8.747139,0.000000,2461.188965,94.025787,61.000000,188.620483,172.000000,612.584106,61.079277,325.939575,0.618900,0.023600,0.015300,0.047400,0.043300,0.154100,0.015400,0.082000,-1.528847,4,1
10816,861,4,6,2,389.287415,2787.026367,6234.826660,-3447.800293,1393.513184,3117.413330,-1723.900146,7.933089,8.738066,0.000000,3204.433350,0.000000,778.000000,416.137665,67.000000,278.097870,19.162127,252.683746,0.638900,0.000000,0.155100,0.083000,0.013400,0.055400,0.003800,0.050400,-1.237089,4,1
10817,273,4,1,3,96.328735,51406.679688,39384.109375,12022.570312,17135.559896,13128.036458,4007.523438,10.847543,10.581143,8.296178,10796.790039,0.000000,1466.990234,1134.340820,1454.000000,2054.672119,0.000000,971.815247,0.603900,0.000000,0.082100,0.063400,0.081300,0.114900,0.000000,0.054400,0.233872,1,1
10818,273,4,2,7,96.328735,52210.050781,42650.156250,9559.894531,7458.578683,6092.879464,1365.699219,10.863049,10.660810,7.220154,17128.123047,1501.840820,7296.199707,1438.917847,736.000000,4013.802734,1375.975342,787.693787,0.499700,0.043800,0.212900,0.042000,0.021500,0.117100,0.040100,0.023000,0.183104,1,1
10819,273,4,1,4,96.328735,93569.851562,27947.048828,65622.802734,23392.462891,6986.762207,16405.700684,11.446474,10.238103,9.705445,4439.049805,3578.180664,1584.764893,4512.877441,5218.000000,7269.571289,37542.894531,1253.252808,0.067900,0.054700,0.024200,0.069000,0.079800,0.111200,0.574100,0.019200,0.701324,1,1
10820,273,4,1,3,96.328735,64828.777344,63464.351562,1364.425781,21609.592448,21154.783854,454.808594,11.079520,11.058249,6.122073,13582.073242,47.409088,3179.079834,5783.042969,2412.428711,13345.768555,481.281494,1755.100098,0.334600,0.001200,0.078300,0.142500,0.059400,0.328800,0.011900,0.043200,0.021047,2,1
10821,273,4,1,6,96.328735,75926.070312,54719.113281,21206.957031,12654.345052,9119.852214,3534.492839,11.237529,10.909987,8.170608,15536.882812,1410.345093,2317.981201,1622.253174,7614.623047,4129.921387,9749.018555,2270.659424,0.348000,0.031600,0.051900,0.036300,0.170500,0.092500,0.218300,0.050900,0.279311,1,1
10822,273,4,1,2,96.328735,57666.511719,46612.468750,11054.042969,28833.255859,23306.234375,5527.021484,10.962449,10.749645,8.617585,4085.393799,1208.529785,1153.000000,443.603638,2912.000000,4508.908691,3263.630371,1419.074951,0.215100,0.063600,0.060700,0.023400,0.153300,0.237400,0.171800,0.074700,0.191689,1,1
10823,273,4,2,3,128.438324,31650.605469,24450.394531,7200.210938,10550.201823,8150.131510,2400.070312,10.362544,10.104443,7.783670,4117.415527,123.745750,1397.000000,1986.038818,0.000000,1157.000000,0.000000,673.548340,0.435500,0.013100,0.147800,0.210100,0.000000,0.122400,0.000000,0.071200,0.227490,1,1
10824,273,4,1,1,128.438324,18988.019531,15111.990234,3876.029297,18988.019531,15111.990234,3876.029297,9.851616,9.623310,8.262824,6392.120117,59.462246,886.000000,293.560822,246.000000,229.000000,26.626589,518.345825,0.738900,0.006900,0.102400,0.033900,0.028400,0.026500,0.003100,0.059900,0.204130,1,1
10825,273,4,3,5,128.438324,31776.183594,59984.570312,-28208.386719,6355.236719,11996.914062,-5641.677344,10.366504,11.001859,0.000000,5262.158691,3567.734619,2914.000000,1581.458130,824.000000,4599.615234,2350.000000,3079.203125,0.217600,0.147600,0.120500,0.065400,0.034100,0.190200,0.097200,0.127400,-0.887721,4,1
10826,273,4,3,3,128.438324,24996.767578,25710.789062,-714.021484,8332.255859,8570.263021,-238.007161,10.126542,10.154705,0.000000,9696.575195,244.000000,1129.000000,742.556335,140.000000,1403.050537,591.000000,622.414062,0.665600,0.016700,0.077500,0.051000,0.009600,0.096300,0.040600,0.042700,-0.028565,3,1
10827,273,4,3,1,128.438324,15476.174805,15480.409180,-4.234375,15476.174805,15480.409180,-4.234375,9.647122,9.647395,0.000000,4201.810059,364.407135,826.000000,321.144196,0.000000,784.000000,25.606415,188.266159,0.626100,0.054300,0.123100,0.047900,0.000000,0.116800,0.003800,0.028100,-0.000274,3,1
10828,273,4,1,5,128.438324,31776.183594,27947.048828,3829.134766,6355.236719,5589.409766,765.826953,10.366504,10.238103,6.642261,12821.875977,1214.556519,1603.000000,1653.886230,9168.638672,13504.160156,1527.118774,4561.312012,0.278400,0.026400,0.034800,0.035900,0.199100,0.293200,0.033200,0.099000,0.120503,2,1
10829,862,4,1,2,424.970978,40231.914062,25935.658203,14296.255859,20115.957031,12967.829102,7148.127930,10.602441,10.163413,8.874746,48.878395,1308.972900,168.689484,688.027771,141.000000,5235.664551,909.151978,2442.562988,0.004500,0.119600,0.015400,0.062900,0.012900,0.478500,0.083100,0.223200,0.355346,1,1
10830,862,4,4,5,424.970978,24489.613281,30101.615234,-5612.001953,4897.922656,6020.323047,-1122.400391,10.106045,10.312367,0.000000,3906.157715,367.711456,1548.650757,65.460129,6158.000000,1207.888306,1369.000000,891.197327,0.251800,0.023700,0.099800,0.004200,0.396900,0.077900,0.088200,0.057400,-0.229158,4,1
10831,862,4,2,4,424.970978,26619.517578,20520.548828,6098.968750,6654.879395,5130.137207,1524.742188,10.189438,9.929231,7.330236,8382.467773,482.742676,874.310181,714.739197,629.000000,2265.794189,241.000000,240.730988,0.606100,0.034900,0.063200,0.051700,0.045500,0.163800,0.017400,0.017400,0.229116,1,1
10832,862,4,3,2,424.970978,12672.984375,19118.708984,-6445.724609,6336.492188,9559.354492,-3222.862305,9.447307,9.858475,0.000000,5448.298340,662.392090,3593.000000,522.926331,949.000000,1265.511841,291.000000,1142.807861,0.392700,0.047700,0.259000,0.037700,0.068400,0.091200,0.021000,0.082400,-0.508619,4,1
10833,862,4,1,8,424.970978,31776.183594,27947.048828,3829.134766,3972.022949,3493.381104,478.641846,10.366504,10.238103,6.173040,21714.640625,7081.227051,2813.378906,13891.559570,4440.000000,12079.077148,3837.590088,2787.944824,0.316300,0.103200,0.041000,0.202400,0.064700,0.176000,0.055900,0.040600,0.120503,2,1
10834,275,4,3,4,128.438324,33163.757812,38461.000000,-5297.242188,8290.939453,9615.250000,-1324.310547,10.409243,10.557426,0.000000,9827.820312,710.000000,2039.000000,1257.856079,0.000000,14060.140625,1684.933228,1631.017944,0.314900,0.022700,0.065300,0.040300,0.000000,0.450500,0.054000,0.052300,-0.159730,4,1
10835,275,4,3,3,128.438324,19916.419922,27088.636719,-7172.216797,6638.806641,9029.545573,-2390.738932,9.899350,10.206907,0.000000,8230.843750,662.923706,4188.000000,575.390320,726.000000,2347.489746,418.930573,1047.332642,0.452300,0.036400,0.230100,0.031600,0.039900,0.129000,0.023000,0.057600,-0.360116,4,1
10836,275,4,2,6,128.438324,50840.117188,42338.179688,8501.937500,8473.352865,7056.363281,1416.989583,10.836461,10.653468,7.256995,13982.818359,124.000000,1833.000000,1764.904053,5050.000000,4373.950195,608.241089,922.856506,0.487900,0.004300,0.064000,0.061600,0.176200,0.152600,0.021200,0.032200,0.167229,1,1
10837,275,4,1,3,128.438324,61174.507812,56179.167969,4995.339844,20391.502604,18726.389323,1665.113281,11.021502,10.936319,7.418249,7194.431641,1008.447510,1409.000000,5814.002441,471.000000,1913.666504,11128.098633,1531.435181,0.236100,0.033100,0.046200,0.190800,0.015500,0.062800,0.365200,0.050300,0.081657,2,1
10838,275,4,1,3,128.438324,51623.269531,42158.179688,9465.089844,17207.756510,14052.726562,3155.029948,10.851747,10.649208,8.057070,7805.619141,0.000000,1262.000000,1001.258423,1012.374146,1157.000000,211.000000,2187.251221,0.533300,0.000000,0.086200,0.068400,0.069200,0.079000,0.014400,0.149400,0.183349,1,1
10839,863,4,1,2,424.970978,25819.671875,19197.376953,6622.294922,12909.835938,9598.688477,3311.147461,10.158931,9.862581,8.105352,4467.522461,140.620178,655.465210,558.269714,0.000000,483.000000,20.403517,547.683228,0.650000,0.020500,0.095400,0.081200,0.000000,0.070300,0.003000,0.079700,0.256483,1,1
10840,863,4,1,2,424.970978,19212.431641,18340.128906,872.302734,9606.215820,9170.064453,436.151367,9.863365,9.816901,6.080280,6366.895996,301.328949,594.000000,997.644226,0.000000,735.070129,4.080703,633.023315,0.661000,0.031300,0.061700,0.103600,0.000000,0.076300,0.000400,0.065700,0.045403,2,1
10841,863,4,4,3,424.970978,18401.648438,25620.365234,-7218.716797,6133.882812,8540.121745,-2406.238932,9.820250,10.151182,0.000000,8112.742676,366.036560,1027.983276,2130.302002,0.000000,253.000000,287.000000,386.567108,0.645700,0.029100,0.081800,0.169600,0.000000,0.020100,0.022800,0.030800,-0.392286,4,1
10842,863,4,5,3,424.970978,15548.077148,10721.777344,4826.299805,5182.692383,3573.925781,1608.766602,9.651757,9.280125,7.383844,1972.196045,0.000000,800.465210,109.065155,448.000000,519.629944,0.000000,146.971909,0.493500,0.000000,0.200300,0.027300,0.112100,0.130000,0.000000,0.036800,0.310411,1,1
